Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,F001-1093476,72505,684,11/02/2022,11/02/2022
Pagado,F001-1093477,72505,59,11/02/2022,11/02/2022
Pagado,F001-1089760,181538,142,11/02/2022,11/02/2022
Pagado,F001-1092942,181538,142,11/02/2022,11/02/2022
Pagado,F001-1090355,332880,47,11/02/2022,11/02/2022
Pagado,F001-1093504,332880,47,11/02/2022,11/02/2022
Pagado,F002-0165368,567361,59,11/02/2022,11/02/2022
Pagado,F002-0165377,674308,3717,11/02/2022,11/02/2022
Pagado,F002-0165440,1217847,3717,11/02/2022,11/02/2022
Pagado,F002-0165446,1248068,31,11/02/2022,11/02/2022
Pagado,F001-1090688,1649337,1307,11/02/2022,11/02/2022
Pagado,F001-1091466,1649337,684,11/02/2022,11/02/2022
Pagado,F001-1093556,1658977,2006,11/02/2022,11/02/2022
Pagado,F002-0166415,1659304,85,11/02/2022,11/02/2022
Pagado,F001-1090695,1659455,152,11/02/2022,11/02/2022
Pagado,F002-0166806,1786571,2419,11/02/2022,11/02/2022
Pagado,F001-1093129,1804124,59,11/02/2022,11/02/2022
Pagado,F001-1093575,1804124,93,11/02/2022,11/02/2022
Pagado,F002-0165539,1924865,195,11/02/2022,11/02/2022
Pagado,F001-1086790,1984624,121,11/02/2022,11/02/2022
Pagado,F002-0165588,2261297,157,11/02/2022,11/02/2022
Pagado,F002-0165638,2908820,60,11/02/2022,11/02/2022
Pagado,F001-1093233,2915934,230,11/02/2022,11/02/2022
Pagado,F002-0166095,6992404,24,11/02/2022,11/02/2022
Pagado,F001-1093349,7969267,224,11/02/2022,11/02/2022
Pagado,F001-1088675,7970192,59,11/02/2022,11/02/2022
Pagado,F001-1091883,7970192,85,11/02/2022,11/02/2022
Pagado,F001-1091940,7976774,242,11/02/2022,11/02/2022
Pagado,F001-1093399,7991006,4233,11/02/2022,11/02/2022
Pagado,F001-1095673,8074689,35,11/02/2022,11/02/2022
Pagado,F001-1092957,205277,151,11/02/2022,11/02/2022
Pagado,F001-1083405,963077,97,11/02/2022,11/02/2022
Pagado,F002-0166026,1254559,363,11/02/2022,11/02/2022
Pagado,F001-1091622,1946091,94,11/02/2022,11/02/2022
Pagado,F002-0166066,2247842,63,11/02/2022,11/02/2022
Pagado,F001-1091685,2916489,260,11/02/2022,11/02/2022
Pagado,B007-0005980,7968384,85,11/02/2022,11/02/2022
Pagado,F001-1090196,7969423,169,11/02/2022,11/02/2022
Pagado,F002-0166740,8058923,145,11/02/2022,11/02/2022
Pagado,B007-0006127,8059593,121,11/02/2022,11/02/2022
Pagado,F001-1095525,8080776,45,11/02/2022,11/02/2022
Pagado,F001-1094130,7405787,127,11/02/2022,11/02/2022
Pagado,F002-0165901,53473,1040,11/02/2022,11/02/2022
Pagado,F001-1089761,183014,1451,11/02/2022,11/02/2022
Pagado,F001-1089632,67747,549,11/02/2022,11/02/2022
Pagado,F001-1091227,60682,70,11/02/2022,11/02/2022
Pagado,F001-1089602,60682,311,11/02/2022,11/02/2022
Pagado,F001-1091415,965879,70,11/02/2022,11/02/2022
Pagado,F001-1091344,373881,106,11/02/2022,11/02/2022
Pagado,F001-1091393,734811,684,11/02/2022,11/02/2022
Pagado,F001-1090863,2915847,137,11/02/2022,11/02/2022
Pagado,F001-1090564,736101,109,11/02/2022,11/02/2022
Pagado,F001-1090532,552220,21,11/02/2022,11/02/2022
Pagado,F001-1091331,259846,70,11/02/2022,11/02/2022
Pagado,F001-1090884,2938760,3139,11/02/2022,11/02/2022
Pagado,F001-1091191,50286,61,11/02/2022,11/02/2022
Pagado,F001-1091059,7980904,121,11/02/2022,11/02/2022
Pagado,F001-1091008,7968967,145,11/02/2022,11/02/2022
Pagado,F001-1091269,80386,71,11/02/2022,11/02/2022
Pagado,F001-1090953,7235480,59,11/02/2022,11/02/2022
Pagado,F001-1090646,1246584,97,11/02/2022,11/02/2022
Pagado,F001-1090859,2892929,399,11/02/2022,11/02/2022
Pagado,F001-1090716,1699562,145,11/02/2022,11/02/2022
Pagado,F001-1091014,7969901,54,11/02/2022,11/02/2022
Pagado,F001-1090713,1695685,54,11/02/2022,11/02/2022
Pagado,F001-1089805,271341,59,11/02/2022,11/02/2022
Pagado,F001-1089728,95686,145,11/02/2022,11/02/2022
Pagado,F001-1091240,65250,684,11/02/2022,11/02/2022
Pagado,F001-1089620,65250,304,11/02/2022,11/02/2022
Pagado,F001-1090500,424091,91,11/02/2022,11/02/2022
Pagado,F001-1090960,7265569,41,11/02/2022,11/02/2022
Pagado,F001-1090645,1244649,142,11/02/2022,11/02/2022
Pagado,F001-1090857,2884510,1035,11/02/2022,11/02/2022
Pagado,F001-1090964,7308943,94,11/02/2022,11/02/2022
Pagado,F001-1090719,1704796,85,11/02/2022,11/02/2022
Pagado,F001-1092592,954422,292,11/02/2022,11/02/2022
Pagado,F001-1094560,954422,117,11/02/2022,11/02/2022
Pagado,F001-1093938,1958330,118,11/02/2022,11/02/2022
Pagado,F001-1093840,1642127,145,11/02/2022,11/02/2022
Pagado,F001-1092560,73062,177,11/02/2022,11/02/2022
Pagado,F001-1094378,58460,83,11/02/2022,11/02/2022
Pagado,F001-1092771,58460,333,11/02/2022,11/02/2022
