Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Nota credito,FGT1353401937,4654545,231,31/10/2022,31/10/2022
Nota credito,FGT1803242830,4654545,231,31/10/2022,31/10/2022
Nota credito,FGT2471120052,4654545,231,31/10/2022,31/10/2022
Nota credito,FGT886982109,4925452,930,31/10/2022,31/10/2022
Nota credito,FGT1118849127,4925452,930,31/10/2022,31/10/2022
Nota credito,FGT1864190632,4925452,930,31/10/2022,31/10/2022
Nota credito,FGT2064926833,782488,88,31/10/2022,31/10/2022
Nota credito,FGT2975156109,782488,88,31/10/2022,31/10/2022
Nota credito,FGT3581624516,782488,88,31/10/2022,31/10/2022
Nota credito,FGT137315132,7969393,18,31/10/2022,31/10/2022
Nota credito,FGT651840476,7969393,18,31/10/2022,31/10/2022
Nota credito,FGT4039003815,7969393,220,31/10/2022,31/10/2022
Nota credito,FGT1650607640,6686306,151,31/10/2022,31/10/2022
Nota credito,FGT3233303939,6686306,151,31/10/2022,31/10/2022
Nota credito,FGT3432990829,6686306,151,31/10/2022,31/10/2022
Nota credito,FGT369116947,735420,460,31/10/2022,31/10/2022
Nota credito,FGT2986689145,735420,460,31/10/2022,31/10/2022
Nota credito,FGT4026157534,735420,460,31/10/2022,31/10/2022
Nota credito,FGT184501592,6698555,474,31/10/2022,31/10/2022
Nota credito,FGT2263236844,6698555,474,31/10/2022,31/10/2022
Nota credito,FGT2794540566,6698555,474,31/10/2022,31/10/2022
Nota credito,FGT2094876521,743803,997,31/10/2022,31/10/2022
Nota credito,FGT2384022696,743803,997,31/10/2022,31/10/2022
Nota credito,FGT3399240478,743803,997,31/10/2022,31/10/2022
Nota credito,FGT594888374,1045729,260,31/10/2022,31/10/2022
Nota credito,FGT1800488953,1045729,260,31/10/2022,31/10/2022
Nota credito,FGT716718867,719589,132,31/10/2022,31/10/2022
Nota credito,FGT1071859210,719589,132,31/10/2022,31/10/2022
Nota credito,FGT2832354589,719589,132,31/10/2022,31/10/2022
Nota credito,FGT1317227036,744557,8283,31/10/2022,31/10/2022
Nota credito,FGT168971511,4747726,151,31/10/2022,31/10/2022
Nota credito,FGT3746120318,4747726,151,31/10/2022,31/10/2022
Nota credito,FGT4135341967,4747726,151,31/10/2022,31/10/2022
Nota credito,FGT291916177,4837239,487,31/10/2022,31/10/2022
Nota credito,FGT1314606462,4837239,487,31/10/2022,31/10/2022
Nota credito,FGT2051163650,4837239,487,31/10/2022,31/10/2022
Nota credito,FGT2284277712,766936,334,31/10/2022,31/10/2022
Nota credito,FGT3281928978,766936,334,31/10/2022,31/10/2022
Nota credito,FGT3937945907,766936,334,31/10/2022,31/10/2022
Nota credito,FGT2254192907,784468,97,31/10/2022,31/10/2022
Nota credito,FGT2259962389,784468,97,31/10/2022,31/10/2022
Nota credito,FGT1649233812,717688,132,31/10/2022,31/10/2022
Nota credito,FGT3395764495,717688,132,31/10/2022,31/10/2022
Nota credito,FGT3476439780,717688,132,31/10/2022,31/10/2022
Nota credito,FGT2090615300,4654859,175,31/10/2022,31/10/2022
Nota credito,FGT3130347294,4654859,175,31/10/2022,31/10/2022
Nota credito,FGT3429976667,4654859,175,31/10/2022,31/10/2022
Nota credito,FGT138366819,737193,150,31/10/2022,31/10/2022
Nota credito,FGT965951905,737193,150,31/10/2022,31/10/2022
Nota credito,FGT3852550719,737193,150,31/10/2022,31/10/2022
Nota credito,FGT866992728,6308176,176,31/10/2022,31/10/2022
Nota credito,FGT2470660492,6308176,176,31/10/2022,31/10/2022
Nota credito,FGT2563064394,6308176,176,31/10/2022,31/10/2022
Nota credito,FGT1294092028,8059116,350,31/10/2022,31/10/2022
Nota credito,FGT2679852067,8059116,350,31/10/2022,31/10/2022
Nota credito,FGT2928885768,8059116,350,31/10/2022,31/10/2022
Nota credito,FGT489178839,7508397,278,31/10/2022,31/10/2022
Nota credito,FGT898056258,7508397,278,31/10/2022,31/10/2022
Nota credito,FGT4092088228,7508397,278,31/10/2022,31/10/2022
Nota credito,FGT1013270606,4657361,361,31/10/2022,31/10/2022
Nota credito,FGT2951432195,4657361,361,31/10/2022,31/10/2022
Nota credito,FGT3287565206,4657361,361,31/10/2022,31/10/2022
Nota credito,FGT2141470918,743937,353,31/10/2022,31/10/2022
Nota credito,FGT2618313187,743937,353,31/10/2022,31/10/2022
